task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.5333333333333333,0.5333333333333333,0.5396825396825398,0.5333333333333333,0.513888888888889,0.5333333333333333,0.05335936864527374,0.5333333333333333,0.05335936864527376,0.5522404314973973,0.06575946558465566,0.5333333333333333,0.05335936864527376,0.4731014843933994,0.08343967699619735
2class,svm,loso,6,0.5375,0.5375,0.545003750312526,0.5375,0.5173825612782841,0.5375,0.057282196186948006,0.5375,0.05728219618694801,0.5276973343640011,0.08150552028233374,0.5375,0.05728219618694801,0.49114535410179744,0.09618725132700204
2class,logistic_regression,loso,6,0.5208333333333334,0.5208333333333334,0.5246083176113526,0.5208333333333334,0.5017241068043545,0.5208333333333334,0.026679684322636857,0.5208333333333334,0.026679684322636857,0.5378721578721578,0.039106112914154556,0.5208333333333334,0.026679684322636857,0.4632698257506442,0.0537679428373029
2class,knn,loso,6,0.5083333333333333,0.5083333333333333,0.5116459627329193,0.5083333333333333,0.47069377990430616,0.5083333333333333,0.05713045500334202,0.5083333333333333,0.05713045500334203,0.5362315168766781,0.12231514105006552,0.5083333333333333,0.05713045500334203,0.4665804195447952,0.05841058277138311
2class,random_forest,loso,6,0.5458333333333333,0.5458333333333334,0.5470118954341477,0.5458333333333334,0.5429689547336606,0.5458333333333334,0.07960405489392834,0.5458333333333334,0.07960405489392834,0.5600468527887883,0.1811747940141448,0.5458333333333334,0.07960405489392834,0.49731783100582455,0.11214917924799658
4class,lda,loso,6,0.2625,0.26249999999999996,0.2844882893170865,0.26249999999999996,0.2606423600323615,0.26249999999999996,0.022821773229381927,0.2625,0.02282177322938194,0.2820556352883761,0.06161936714204602,0.2625,0.02282177322938194,0.21508126315077203,0.04475793278778599
4class,svm,loso,6,0.26875,0.26875,0.2697264712392101,0.26875,0.2520114243378728,0.26875,0.03869619921043065,0.26875,0.038696199210430646,0.24891783524220826,0.0802996361771958,0.26875,0.038696199210430646,0.21114846931447503,0.06371933082707436
4class,logistic_regression,loso,6,0.27708333333333335,0.27708333333333335,0.3106711996435232,0.27708333333333335,0.2689414622035785,0.27708333333333335,0.033398374045586245,0.27708333333333335,0.03339837404558625,0.2744858171581025,0.07426818705054568,0.27708333333333335,0.03339837404558625,0.237815629139524,0.05832444087997989
4class,knn,loso,6,0.23125,0.23124999999999998,0.23786795487405893,0.23124999999999998,0.22272424451177364,0.23124999999999998,0.032874445495957305,0.23124999999999998,0.032874445495957284,0.22201956838173223,0.03807530699700809,0.23124999999999998,0.032874445495957284,0.21079095454168206,0.029522744073571396
4class,random_forest,loso,6,0.275,0.275,0.2785647115016012,0.275,0.2755508913376826,0.27499999999999997,0.05051814855409225,0.27499999999999997,0.05051814855409224,0.2719683637491158,0.06754054334392598,0.27499999999999997,0.05051814855409224,0.24675092676861196,0.05126630213989893
6class,lda,loso,6,0.20416666666666666,0.2041666666666667,0.2098951043690397,0.2041666666666667,0.20247013963864713,0.20416666666666664,0.03592365876771545,0.20416666666666664,0.03592365876771545,0.2333797792322554,0.0959261086924201,0.20416666666666664,0.03592365876771545,0.16500761725339674,0.03959307616589416
6class,svm,loso,6,0.2152777777777778,0.2152777777777778,0.21771140091592575,0.2152777777777778,0.20749591689630895,0.2152777777777778,0.030963190013344383,0.2152777777777778,0.030963190013344383,0.20563827228438955,0.07949036015860511,0.2152777777777778,0.030963190013344383,0.17040782234021093,0.05174739433916611
6class,logistic_regression,loso,6,0.19305555555555556,0.19305555555555554,0.2071815318229863,0.19305555555555554,0.18674350486755165,0.19305555555555556,0.025192162704468134,0.19305555555555554,0.02519216270446814,0.2041397147244596,0.04963071357424275,0.19305555555555554,0.02519216270446814,0.16580860115113807,0.02160577137946902
6class,knn,loso,6,0.1625,0.1625,0.16539799371047276,0.1625,0.16163830532240975,0.1625,0.03359274061791063,0.1625,0.03359274061791063,0.15352687118757377,0.03596177640949106,0.1625,0.03359274061791063,0.14717222900529667,0.04012922624363203
6class,random_forest,loso,6,0.19722222222222222,0.19722222222222222,0.20391027378693413,0.19722222222222222,0.18570285807534717,0.19722222222222222,0.056859693029052,0.19722222222222222,0.05685969302905199,0.20573206105840822,0.0990893600346139,0.19722222222222222,0.05685969302905199,0.15719952781344243,0.07362766406031301
