task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.475,0.475,0.47069358515141646,0.475,0.4549780116790426,0.4749999999999999,0.061237243569579436,0.4749999999999999,0.061237243569579436,0.4410338889505556,0.11573652102411312,0.4749999999999999,0.061237243569579436,0.4339900360028963,0.06526368107168336
2class,svm,loso,6,0.5125,0.5125,0.5125707102451289,0.5125,0.5118134877171022,0.5125,0.06249999999999999,0.5125,0.06249999999999999,0.5004602534014299,0.13890129629307532,0.5125,0.06249999999999999,0.4374655159382499,0.08822824862157987
2class,logistic_regression,loso,6,0.5125,0.5125,0.5138132146420076,0.5125,0.5006313243584499,0.5125000000000001,0.03749999999999999,0.5125,0.037499999999999985,0.5194766370146421,0.047663981075039066,0.5125,0.037499999999999985,0.47667460475162343,0.05376620680230631
2class,knn,loso,6,0.5,0.5,0.5,0.5,0.4998610725201445,0.5,0.07216878364870324,0.5,0.07216878364870324,0.5050246412991511,0.08722693421218691,0.5,0.07216878364870324,0.4798984404142579,0.07442674109345496
2class,random_forest,loso,6,0.5333333333333333,0.5333333333333333,0.5347222222222222,0.5333333333333333,0.5286195286195287,0.5333333333333333,0.05137011669140812,0.5333333333333333,0.05137011669140813,0.5678736678736679,0.11913299587069578,0.5333333333333333,0.05137011669140813,0.4807168114811145,0.06665421416293564
4class,lda,loso,6,0.2604166666666667,0.2604166666666667,0.25443238610548924,0.2604166666666667,0.25355353718795925,0.2604166666666667,0.03180070317182031,0.2604166666666667,0.0318007031718203,0.22396698109184113,0.05543482377938527,0.2604166666666667,0.0318007031718203,0.21984130036404914,0.04320214551507432
4class,svm,loso,6,0.2625,0.2625,0.27034524005939614,0.2625,0.2571091433450984,0.2625,0.0408248290463863,0.2625,0.0408248290463863,0.20553907370163085,0.06393870904428899,0.2625,0.0408248290463863,0.1890429844576883,0.054800193877231264
4class,logistic_regression,loso,6,0.27291666666666664,0.27291666666666664,0.26817240755293853,0.27291666666666664,0.2678208302089653,0.27291666666666664,0.05747130926722384,0.27291666666666664,0.057471309267223845,0.28621893034834217,0.1363312275231632,0.27291666666666664,0.057471309267223845,0.2295167654879606,0.05296672157319295
4class,knn,loso,6,0.26666666666666666,0.26666666666666666,0.2689801856298281,0.26666666666666666,0.26415189236766,0.26666666666666666,0.053359368645273735,0.26666666666666666,0.053359368645273735,0.2706685300895549,0.06916525810463996,0.26666666666666666,0.053359368645273735,0.23990409442392954,0.0478765133569765
4class,random_forest,loso,6,0.24791666666666667,0.24791666666666667,0.24475074293111096,0.24791666666666667,0.24034302459153606,0.24791666666666665,0.030118400614168667,0.24791666666666665,0.030118400614168664,0.2598361605094167,0.08948609072444913,0.24791666666666665,0.030118400614168664,0.21175712301828922,0.03351203664914904
6class,lda,loso,6,0.19305555555555556,0.19305555555555556,0.1891013104418278,0.19305555555555556,0.18341955808906477,0.19305555555555554,0.03979596883859556,0.19305555555555554,0.03979596883859556,0.17520397033721813,0.04131029956566242,0.19305555555555554,0.03979596883859556,0.16091083960914085,0.040988027956422854
6class,svm,loso,6,0.19027777777777777,0.19027777777777777,0.20029379737107253,0.19027777777777777,0.18762490185291592,0.19027777777777777,0.04150431332634428,0.19027777777777777,0.04150431332634425,0.16842567318599946,0.029685974365445584,0.19027777777777777,0.04150431332634425,0.1400688640920498,0.03831997918717545
6class,logistic_regression,loso,6,0.19027777777777777,0.19027777777777777,0.1812215617779119,0.19027777777777777,0.17806794909271348,0.19027777777777777,0.03645667985668524,0.1902777777777778,0.036456679856685235,0.174542855423527,0.06308704575858602,0.1902777777777778,0.036456679856685235,0.14394399851628317,0.030684429477698564
6class,knn,loso,6,0.2,0.19999999999999998,0.21709474658858133,0.19999999999999998,0.20081815072013945,0.19999999999999998,0.05,0.19999999999999998,0.04999999999999999,0.18477974130769417,0.0447309721179347,0.19999999999999998,0.04999999999999999,0.17319155978269452,0.04772019596349649
6class,random_forest,loso,6,0.18055555555555555,0.18055555555555555,0.18342183746976493,0.18055555555555555,0.17369214193868684,0.18055555555555555,0.035246048723470896,0.18055555555555558,0.035246048723470896,0.18268033699481856,0.08719966435997867,0.18055555555555558,0.035246048723470896,0.1472914631313617,0.04492431930287813
