task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
4class,knn,loso,3,3,,400,80,0.2125,0.2125,0.20707509881422925,0.2125,0.20417128091546696
4class,knn,loso,4,4,,400,80,0.275,0.275,0.2872075726842461,0.275,0.26849805470495125
4class,knn,loso,5,5,,400,80,0.3,0.30000000000000004,0.30627289377289374,0.30000000000000004,0.267808519982433
4class,knn,loso,6,6,,400,80,0.3625,0.3625,0.38888888888888884,0.3625,0.3175837320574163
4class,random_forest,loso,1,1,,400,80,0.225,0.225,0.2113562091503268,0.225,0.19614983404457087
4class,random_forest,loso,2,2,,400,80,0.2375,0.2375,0.21568627450980393,0.2375,0.20435110663983905
4class,random_forest,loso,3,3,,400,80,0.2375,0.2375,0.2202194357366771,0.2375,0.21757735352205398
4class,random_forest,loso,4,4,,400,80,0.3,0.3,0.4530952380952381,0.3,0.25183371735791094
4class,random_forest,loso,5,5,,400,80,0.275,0.275,0.2678475935828877,0.275,0.24794973544973542
4class,random_forest,loso,6,6,,400,80,0.2125,0.21250000000000002,0.1908122119815668,0.21250000000000002,0.15268099109562522
6class,lda,loso,1,1,,600,120,0.14166666666666666,0.1416666666666667,0.16986021254687103,0.1416666666666667,0.1357385860327037
6class,lda,loso,2,2,,600,120,0.15833333333333333,0.15833333333333333,0.09577922077922078,0.15833333333333333,0.08972226747764382
6class,lda,loso,3,3,,600,120,0.19166666666666668,0.19166666666666665,0.18702686202686203,0.19166666666666665,0.18278385173884792
6class,lda,loso,4,4,,600,120,0.19166666666666668,0.19166666666666665,0.18504594820384293,0.19166666666666665,0.1563963388676032
6class,lda,loso,5,5,,600,120,0.26666666666666666,0.26666666666666666,0.23569295101553167,0.26666666666666666,0.21989485143395993
6class,lda,loso,6,6,,600,120,0.20833333333333334,0.20833333333333334,0.1778186274509804,0.20833333333333334,0.1809291421040865
6class,svm,loso,1,1,,600,120,0.13333333333333333,0.13333333333333333,0.12957516339869282,0.13333333333333333,0.07607468123861566
6class,svm,loso,2,2,,600,120,0.2,0.20000000000000004,0.16205648926237162,0.20000000000000004,0.14809249478767286
6class,svm,loso,3,3,,600,120,0.15,0.15000000000000002,0.13374183006535947,0.15000000000000002,0.13774984257440398
6class,svm,loso,4,4,,600,120,0.18333333333333332,0.18333333333333335,0.18115079365079365,0.18333333333333335,0.1111186857210187
6class,svm,loso,5,5,,600,120,0.25833333333333336,0.2583333333333333,0.2096387370977535,0.2583333333333333,0.18268552435219101
6class,svm,loso,6,6,,600,120,0.21666666666666667,0.21666666666666667,0.19439102564102564,0.21666666666666667,0.1846919558783966
6class,logistic_regression,loso,1,1,,600,120,0.18333333333333332,0.18333333333333335,0.29666227492314445,0.18333333333333335,0.12139115364921815
6class,logistic_regression,loso,2,2,,600,120,0.19166666666666668,0.19166666666666665,0.1205026455026455,0.19166666666666665,0.11642234946832647
6class,logistic_regression,loso,3,3,,600,120,0.15833333333333333,0.15833333333333333,0.14768192826663593,0.15833333333333333,0.148762636891531
6class,logistic_regression,loso,4,4,,600,120,0.18333333333333332,0.18333333333333335,0.15472236097236097,0.18333333333333335,0.15317124200467158
6class,logistic_regression,loso,5,5,,600,120,0.26666666666666666,0.26666666666666666,0.21233654373189256,0.26666666666666666,0.20453612479474548
6class,logistic_regression,loso,6,6,,600,120,0.15833333333333333,0.15833333333333335,0.11535137914448261,0.15833333333333335,0.1193804842892064
6class,knn,loso,1,1,,600,120,0.15833333333333333,0.15833333333333335,0.17111727604685353,0.15833333333333335,0.13456656529661623
6class,knn,loso,2,2,,600,120,0.15833333333333333,0.15833333333333333,0.10714867569706278,0.15833333333333333,0.11316942431493515
6class,knn,loso,3,3,,600,120,0.21666666666666667,0.21666666666666667,0.21764802030652078,0.21666666666666667,0.21443187689425722
6class,knn,loso,4,4,,600,120,0.14166666666666666,0.1416666666666667,0.15566815589698882,0.1416666666666667,0.13251661918328583
6class,knn,loso,5,5,,600,120,0.26666666666666666,0.26666666666666666,0.22450113730355667,0.26666666666666666,0.23643676584853057
6class,knn,loso,6,6,,600,120,0.25833333333333336,0.2583333333333333,0.2325951825951826,0.2583333333333333,0.20802810715854195
6class,random_forest,loso,1,1,,600,120,0.13333333333333333,0.13333333333333333,0.07717943880931996,0.13333333333333333,0.08661521034746188
6class,random_forest,loso,2,2,,600,120,0.20833333333333334,0.20833333333333337,0.31363837312113174,0.20833333333333337,0.16886964886964884
6class,random_forest,loso,3,3,,600,120,0.23333333333333334,0.23333333333333336,0.23426978114478114,0.23333333333333336,0.21128870952974566
6class,random_forest,loso,4,4,,600,120,0.175,0.17500000000000002,0.11939102564102565,0.17500000000000002,0.12554635380722337
6class,random_forest,loso,5,5,,600,120,0.19166666666666668,0.19166666666666665,0.24853616084114805,0.19166666666666665,0.18687551187551188
6class,random_forest,loso,6,6,,600,120,0.14166666666666666,0.1416666666666667,0.10306724241150471,0.1416666666666667,0.10455334435857867
