task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
4class,logistic_regression,loso,2,2,,400,80,0.3,0.3,0.20309523809523808,0.3,0.2206800445930881
4class,logistic_regression,loso,3,3,,400,80,0.225,0.22500000000000003,0.22823744882568414,0.22500000000000003,0.21031251593911443
4class,logistic_regression,loso,4,4,,400,80,0.25,0.24999999999999997,0.17143410852713178,0.24999999999999997,0.19315476190476188
4class,logistic_regression,loso,5,5,,400,80,0.3125,0.3125,0.23783875338753388,0.3125,0.2525555869606181
4class,logistic_regression,loso,6,6,,400,80,0.3,0.3,0.26539408866995073,0.3,0.23281620340443868
4class,knn,loso,1,1,,400,80,0.2125,0.2125,0.2598214285714286,0.2125,0.19179894179894177
4class,knn,loso,2,2,,400,80,0.225,0.22499999999999998,0.23469662058371737,0.22499999999999998,0.215851917690153
4class,knn,loso,3,3,,400,80,0.225,0.22499999999999998,0.24268161211853162,0.22499999999999998,0.23167157542157543
4class,knn,loso,4,4,,400,80,0.2625,0.26249999999999996,0.29181929181929184,0.26249999999999996,0.265534332688588
4class,knn,loso,5,5,,400,80,0.2625,0.2625,0.25072848583877994,0.2625,0.2540628394351798
4class,knn,loso,6,6,,400,80,0.2625,0.2625,0.2198232323232323,0.2625,0.21023245073891625
4class,random_forest,loso,1,1,,400,80,0.2625,0.2625,0.2875,0.2625,0.17825757575757575
4class,random_forest,loso,2,2,,400,80,0.2625,0.26249999999999996,0.2789449112978525,0.26249999999999996,0.2218354828845358
4class,random_forest,loso,3,3,,400,80,0.25,0.25,0.25,0.25,0.2288930491551459
4class,random_forest,loso,4,4,,400,80,0.2625,0.2625,0.2861383442265795,0.2625,0.20948198198198198
4class,random_forest,loso,5,5,,400,80,0.325,0.325,0.27755102040816326,0.325,0.2578202962011058
4class,random_forest,loso,6,6,,400,80,0.2625,0.2625,0.14855072463768115,0.2625,0.15284773343665245
6class,lda,loso,1,1,,600,120,0.16666666666666666,0.16666666666666666,0.11403940886699508,0.16666666666666666,0.1295836208879687
6class,lda,loso,2,2,,600,120,0.21666666666666667,0.21666666666666667,0.19636083820420347,0.21666666666666667,0.17918188529345214
6class,lda,loso,3,3,,600,120,0.23333333333333334,0.23333333333333336,0.2959613869188337,0.23333333333333336,0.2394389788733858
6class,lda,loso,4,4,,600,120,0.14166666666666666,0.1416666666666667,0.0891812865497076,0.1416666666666667,0.10733232284956423
6class,lda,loso,5,5,,600,120,0.35,0.35000000000000003,0.3470558115719406,0.35000000000000003,0.30843263726895437
6class,lda,loso,6,6,,600,120,0.2,0.19999999999999998,0.15987046769655464,0.19999999999999998,0.16192878662098908
6class,svm,loso,1,1,,600,120,0.15833333333333333,0.15833333333333335,0.085062893081761,0.15833333333333335,0.06997354497354497
6class,svm,loso,2,2,,600,120,0.2,0.19999999999999998,0.3118077648167786,0.19999999999999998,0.17374537818685742
6class,svm,loso,3,3,,600,120,0.2,0.19999999999999998,0.17718694034991045,0.19999999999999998,0.15826577133766678
6class,svm,loso,4,4,,600,120,0.175,0.17500000000000002,0.17677579365079366,0.17500000000000002,0.131927901321494
6class,svm,loso,5,5,,600,120,0.2,0.19999999999999998,0.1963980463980464,0.19999999999999998,0.18069194012047027
6class,svm,loso,6,6,,600,120,0.19166666666666668,0.19166666666666668,0.21085786641342197,0.19166666666666668,0.13688094896446168
6class,logistic_regression,loso,1,1,,600,120,0.18333333333333332,0.18333333333333335,0.1738263385962545,0.18333333333333335,0.15063874765367302
6class,logistic_regression,loso,2,2,,600,120,0.2,0.19999999999999998,0.175742275977768,0.19999999999999998,0.17315476217649683
6class,logistic_regression,loso,3,3,,600,120,0.275,0.27499999999999997,0.2975885225885226,0.27499999999999997,0.2758418123507637
6class,logistic_regression,loso,4,4,,600,120,0.175,0.17500000000000002,0.12808763968184259,0.17500000000000002,0.13575443410402152
6class,logistic_regression,loso,5,5,,600,120,0.25,0.25,0.23401162790697674,0.25,0.22716750841750843
6class,logistic_regression,loso,6,6,,600,120,0.225,0.225,0.18237807943690298,0.225,0.1813675563675564
6class,knn,loso,1,1,,600,120,0.125,0.12500000000000003,0.11054256010396361,0.12500000000000003,0.07836584810431664
6class,knn,loso,2,2,,600,120,0.15833333333333333,0.15833333333333333,0.16117796756383715,0.15833333333333333,0.15067809158381434
6class,knn,loso,3,3,,600,120,0.20833333333333334,0.20833333333333334,0.2095568783068783,0.20833333333333334,0.20528129266255069
6class,knn,loso,4,4,,600,120,0.16666666666666666,0.16666666666666666,0.16746554246554246,0.16666666666666666,0.1613883192830561
6class,knn,loso,5,5,,600,120,0.14166666666666666,0.1416666666666667,0.1355788050247322,0.1416666666666667,0.1375365946794518
6class,knn,loso,6,6,,600,120,0.20833333333333334,0.20833333333333337,0.13573232323232323,0.20833333333333337,0.14489742437855646
6class,random_forest,loso,1,1,,600,120,0.2,0.20000000000000004,0.31166666666666665,0.20000000000000004,0.14070048309178743
6class,random_forest,loso,2,2,,600,120,0.20833333333333334,0.20833333333333334,0.22937710437710437,0.20833333333333334,0.16632830770761806
6class,random_forest,loso,3,3,,600,120,0.23333333333333334,0.2333333333333333,0.22187561893444244,0.2333333333333333,0.21161520832573463
6class,random_forest,loso,4,4,,600,120,0.175,0.17500000000000002,0.16957671957671958,0.17500000000000002,0.11881342157204226
6class,random_forest,loso,5,5,,600,120,0.175,0.17500000000000002,0.18220061815263056,0.17500000000000002,0.1576018052737099
6class,random_forest,loso,6,6,,600,120,0.15,0.15000000000000002,0.13292682926829266,0.15000000000000002,0.11650078064012491
