task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
6class,lda,loso,5,5,,600,120,0.20833333333333334,0.20833333333333334,0.16903155324207955,0.20833333333333334,0.14114696590887066
6class,lda,loso,6,6,,600,120,0.16666666666666666,0.16666666666666666,0.12685944140862174,0.16666666666666666,0.1268188317996747
6class,svm,loso,1,1,,600,120,0.16666666666666666,0.16666666666666666,0.24417989417989416,0.16666666666666666,0.11778189131130307
6class,svm,loso,2,2,,600,120,0.16666666666666666,0.16666666666666666,0.12081529581529582,0.16666666666666666,0.10702821869488537
6class,svm,loso,3,3,,600,120,0.18333333333333332,0.18333333333333335,0.1699667616334283,0.18333333333333335,0.12723222322232222
6class,svm,loso,4,4,,600,120,0.15833333333333333,0.15833333333333335,0.09996388587937884,0.15833333333333335,0.10759240759240758
6class,svm,loso,5,5,,600,120,0.20833333333333334,0.20833333333333334,0.23656066156066155,0.20833333333333334,0.18874643874643873
6class,svm,loso,6,6,,600,120,0.19166666666666668,0.19166666666666665,0.21299019607843137,0.19166666666666665,0.15662287903667213
6class,logistic_regression,loso,1,1,,600,120,0.15833333333333333,0.15833333333333333,0.11056763285024156,0.15833333333333333,0.10768384757148804
6class,logistic_regression,loso,2,2,,600,120,0.15833333333333333,0.15833333333333333,0.18546681545246826,0.15833333333333333,0.15742051868022533
6class,logistic_regression,loso,3,3,,600,120,0.18333333333333332,0.18333333333333335,0.2391661498021147,0.18333333333333335,0.19562841848241705
6class,logistic_regression,loso,4,4,,600,120,0.14166666666666666,0.14166666666666666,0.10315524583817266,0.14166666666666666,0.1129544515272577
6class,logistic_regression,loso,5,5,,600,120,0.16666666666666666,0.16666666666666666,0.15138888888888888,0.16666666666666666,0.1149236952306006
6class,logistic_regression,loso,6,6,,600,120,0.2,0.20000000000000004,0.21971595655806184,0.20000000000000004,0.1632802681189778
6class,knn,loso,1,1,,600,120,0.125,0.125,0.2016206257277686,0.125,0.11151031674487051
6class,knn,loso,2,2,,600,120,0.175,0.17500000000000002,0.14462759462759464,0.17500000000000002,0.15473014455545014
6class,knn,loso,3,3,,600,120,0.15,0.15,0.1333029689608637,0.15,0.13995078995078994
6class,knn,loso,4,4,,600,120,0.15,0.15,0.13706293706293707,0.15,0.13589181422753874
6class,knn,loso,5,5,,600,120,0.15,0.15,0.13726519581782737,0.15,0.13766505097832363
6class,knn,loso,6,6,,600,120,0.2,0.19999999999999998,0.21572871572871577,0.19999999999999998,0.18193056075693703
6class,random_forest,loso,1,1,,600,120,0.175,0.17500000000000002,0.3050925925925926,0.17500000000000002,0.1390467068053275
6class,random_forest,loso,2,2,,600,120,0.19166666666666668,0.19166666666666668,0.10337491213113774,0.19166666666666668,0.13178482818859158
6class,random_forest,loso,3,3,,600,120,0.16666666666666666,0.16666666666666666,0.13460734490146256,0.16666666666666666,0.1453400196535208
6class,random_forest,loso,4,4,,600,120,0.125,0.125,0.11194248435627746,0.125,0.09898535512570601
6class,random_forest,loso,5,5,,600,120,0.2,0.20000000000000004,0.19422688666109714,0.20000000000000004,0.19032776080936853
6class,random_forest,loso,6,6,,600,120,0.18333333333333332,0.18333333333333332,0.12469135802469138,0.18333333333333332,0.12466509062253743
