task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.5083333333333333,0.5083333333333333,0.5083916083916084,0.5083333333333333,0.5074782608695653,0.5083333333333333,0.06400954789890506,0.5083333333333333,0.06400954789890508,0.47140189233001184,0.12023921365057359,0.5083333333333333,0.06400954789890508,0.46454586246100654,0.0901619959708607
2class,svm,loso,6,0.5166666666666667,0.5166666666666666,0.517626321974148,0.5166666666666666,0.5099971838918614,0.5166666666666666,0.04249182927993988,0.5166666666666666,0.042491829279939886,0.5274010900196858,0.06224433877518131,0.5166666666666666,0.042491829279939886,0.4680992898149652,0.05330581203719577
2class,logistic_regression,loso,6,0.5208333333333334,0.5208333333333334,0.5208347801930691,0.5208333333333334,0.5208250143231654,0.5208333333333334,0.07276770498572074,0.5208333333333334,0.07276770498572073,0.48011242540494453,0.12682109046580037,0.5208333333333334,0.07276770498572073,0.4759941105658632,0.10558476177889863
2class,knn,loso,6,0.49166666666666664,0.49166666666666664,0.491186839012926,0.49166666666666664,0.4846522106448888,0.4916666666666667,0.04487637339278755,0.4916666666666667,0.04487637339278755,0.4863399076976663,0.05307400522390631,0.4916666666666667,0.04487637339278755,0.477488292858564,0.05669507244016497
2class,random_forest,loso,6,0.44166666666666665,0.44166666666666665,0.43720095693779903,0.44166666666666665,0.4315610859728507,0.4416666666666667,0.09428090415820635,0.4416666666666667,0.09428090415820635,0.439161497449412,0.1034510755942831,0.4416666666666667,0.09428090415820635,0.42317666092766454,0.09001720583557785
4class,lda,loso,6,0.29583333333333334,0.29583333333333334,0.2963655933755664,0.29583333333333334,0.2886665360785443,0.29583333333333334,0.02124591463996994,0.29583333333333334,0.02124591463996994,0.2707974534952303,0.05778150716179372,0.29583333333333334,0.02124591463996994,0.24938060167415468,0.03812717564699448
4class,svm,loso,6,0.2520833333333333,0.2520833333333333,0.2719218951979909,0.2520833333333333,0.243680591594302,0.2520833333333333,0.03492303044633377,0.2520833333333333,0.03492303044633376,0.2536232168868447,0.102395735962917,0.2520833333333333,0.03492303044633376,0.18978591390660512,0.04376560937901459
4class,logistic_regression,loso,6,0.29375,0.29375,0.2922612838838452,0.29375,0.28897288014859296,0.29375,0.03662165798176446,0.29375,0.036621657981764456,0.267641480748082,0.09270465509671272,0.29375,0.036621657981764456,0.25148153105004206,0.058899009055786405
4class,knn,loso,6,0.24791666666666667,0.24791666666666665,0.245163543234159,0.24791666666666665,0.2441121732514935,0.2479166666666667,0.0391422796417832,0.2479166666666667,0.0391422796417832,0.24492342932798783,0.04338729726511195,0.2479166666666667,0.0391422796417832,0.23305102884350748,0.03918505402547729
4class,random_forest,loso,6,0.2520833333333333,0.2520833333333333,0.25597502587991716,0.2520833333333333,0.24798877394934019,0.2520833333333333,0.029240976765871254,0.2520833333333333,0.029240976765871243,0.22910565289174314,0.04687650400177371,0.2520833333333333,0.029240976765871243,0.21034748766934852,0.03619474863418907
6class,lda,loso,6,0.20555555555555555,0.20555555555555557,0.20794363625743476,0.20555555555555557,0.20094767390340307,0.20555555555555557,0.029528182813151806,0.2055555555555556,0.029528182813151806,0.1908942887294616,0.05469047414262371,0.2055555555555556,0.029528182813151806,0.16351358112229122,0.03518641686678954
6class,svm,loso,6,0.17916666666666667,0.1791666666666667,0.1892241237978296,0.1791666666666667,0.1676934860633654,0.17916666666666667,0.017179606773406925,0.17916666666666667,0.01717960677340692,0.18074611585784836,0.05539623152383795,0.17916666666666667,0.01717960677340692,0.13416734310067152,0.02955916937413482
6class,logistic_regression,loso,6,0.16805555555555557,0.16805555555555554,0.17336507344639082,0.16805555555555554,0.1659093951696133,0.16805555555555554,0.018890931262132565,0.16805555555555554,0.018890931262132576,0.16824344823165796,0.05135358317789215,0.16805555555555554,0.018890931262132576,0.14198186660182774,0.032457705780322615
6class,knn,loso,6,0.15833333333333333,0.15833333333333333,0.16025313399006139,0.15833333333333333,0.1566921303594302,0.15833333333333333,0.023570226039551587,0.15833333333333335,0.02357022603955158,0.16160133965428453,0.03370114488963094,0.15833333333333335,0.02357022603955158,0.14361311286898498,0.021333913640308805
6class,random_forest,loso,6,0.1736111111111111,0.17361111111111113,0.17542117691008782,0.17361111111111113,0.1720145654597135,0.17361111111111113,0.02425590166190692,0.17361111111111113,0.02425590166190693,0.16232259644454314,0.07023577671835443,0.17361111111111113,0.02425590166190693,0.1383582935341753,0.027480254950451314
