task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.5166666666666667,0.5166666666666667,0.5173611111111112,0.5166666666666667,0.5117845117845118,0.5166666666666667,0.08498365855987976,0.5166666666666667,0.08498365855987976,0.5630648379570794,0.13832542993788186,0.5166666666666667,0.08498365855987976,0.45896158699327666,0.07851106117019932
2class,svm,loso,6,0.5208333333333334,0.5208333333333334,0.5225377507324769,0.5208333333333334,0.5115995115995116,0.5208333333333334,0.060236801228337335,0.5208333333333334,0.060236801228337335,0.5273167025889349,0.08443808399700453,0.5208333333333334,0.060236801228337335,0.475274356117406,0.08299638042066058
2class,logistic_regression,loso,6,0.5166666666666667,0.5166666666666666,0.5168350168350169,0.5166666666666666,0.5154553049289892,0.5166666666666666,0.08498365855987976,0.5166666666666666,0.08498365855987976,0.5472975472975473,0.11081559543417209,0.5166666666666666,0.08498365855987976,0.46410191985605964,0.08362235250540326
2class,knn,loso,6,0.4875,0.4875,0.4838579499596449,0.4875,0.4568637191588011,0.4875,0.03750000000000002,0.4875,0.03750000000000001,0.4504985747404225,0.1034489267182538,0.4875,0.03750000000000001,0.4410214277464368,0.07040328118489646
2class,random_forest,loso,6,0.5458333333333333,0.5458333333333334,0.5482773754663155,0.5458333333333334,0.5400116052117951,0.5458333333333333,0.039308254716902497,0.5458333333333333,0.039308254716902497,0.5523063680958419,0.041818045489011565,0.5458333333333333,0.039308254716902497,0.5127919953713078,0.06444958649891389
4class,lda,loso,6,0.26666666666666666,0.26666666666666666,0.2729446043803304,0.26666666666666666,0.2643225079561282,0.26666666666666666,0.036562351614133855,0.26666666666666666,0.03656235161413385,0.2681276805166448,0.11779834618338716,0.26666666666666666,0.03656235161413385,0.22688073971209732,0.04461500773159874
4class,svm,loso,6,0.2708333333333333,0.27083333333333337,0.2766373535151836,0.27083333333333337,0.27007871589281074,0.2708333333333333,0.02568505834570406,0.27083333333333337,0.025685058345704084,0.2632820425389843,0.06366206002424779,0.27083333333333337,0.025685058345704084,0.22049628601585577,0.03737291605186057
4class,logistic_regression,loso,6,0.28958333333333336,0.2895833333333333,0.29257074323007987,0.2895833333333333,0.28121268356033513,0.28958333333333336,0.04473106365329977,0.28958333333333336,0.04473106365329977,0.2635811379323893,0.09193442423567827,0.28958333333333336,0.04473106365329977,0.24734513309601044,0.061204757395676226
4class,knn,loso,6,0.25416666666666665,0.25416666666666665,0.24701840532578054,0.25416666666666665,0.24845663787653516,0.25416666666666665,0.030333791205335497,0.2541666666666667,0.030333791205335487,0.2277902726560044,0.03981524432709361,0.2541666666666667,0.030333791205335487,0.22636415448835012,0.04342298304372684
4class,random_forest,loso,6,0.25833333333333336,0.25833333333333336,0.26206663462116203,0.25833333333333336,0.25226001682694105,0.2583333333333333,0.027638539919628335,0.25833333333333336,0.027638539919628346,0.2651780615278815,0.05621082191323797,0.25833333333333336,0.027638539919628346,0.21990183898101598,0.03794532711944352
6class,lda,loso,6,0.19722222222222222,0.19722222222222222,0.1950859608802115,0.19722222222222222,0.19538023720983486,0.19722222222222222,0.017123372230469384,0.19722222222222222,0.017123372230469384,0.20883188995501265,0.06130179973967137,0.19722222222222222,0.017123372230469384,0.15916605666066178,0.029464558814081578
6class,svm,loso,6,0.18888888888888888,0.18888888888888888,0.19147522903227773,0.18888888888888888,0.18452741570540074,0.18888888888888888,0.038389652669681265,0.18888888888888888,0.038389652669681244,0.1921415506047676,0.08707706931847993,0.18888888888888888,0.038389652669681244,0.1576458312529327,0.04344083547245214
6class,logistic_regression,loso,6,0.19722222222222222,0.19722222222222222,0.20165797321729562,0.19722222222222222,0.19694704954383221,0.19722222222222222,0.03390709893259363,0.19722222222222222,0.03390709893259363,0.19215474408936103,0.03449905529365731,0.19722222222222222,0.03390709893259363,0.1723914859370348,0.03581400186129503
6class,knn,loso,6,0.17222222222222222,0.17222222222222225,0.17211386510021495,0.17222222222222225,0.16970625293596886,0.1722222222222222,0.030301978096210325,0.1722222222222222,0.03030197809621032,0.17686349218912248,0.03107428754083483,0.1722222222222222,0.03030197809621032,0.16213902044273762,0.029951915836999587
6class,random_forest,loso,6,0.19166666666666668,0.19166666666666668,0.19517385266802223,0.19166666666666668,0.1896888285223295,0.19166666666666665,0.046147910349544866,0.19166666666666665,0.04614791034954486,0.1764357757221661,0.07441284258432186,0.19166666666666665,0.04614791034954486,0.15344820920585966,0.05879394910334478
