task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
4class,knn,loso,5,5,,400,80,0.225,0.225,0.14783653846153844,0.225,0.16536494980767424
4class,knn,loso,6,6,,400,80,0.3,0.3,0.35313467492260064,0.3,0.2823111573111573
4class,random_forest,loso,1,1,,400,80,0.2375,0.2375,0.17245989304812834,0.2375,0.1673873873873874
4class,random_forest,loso,2,2,,400,80,0.275,0.275,0.20391599413059425,0.275,0.20222230683318104
4class,random_forest,loso,3,3,,400,80,0.2625,0.26249999999999996,0.29557109557109557,0.26249999999999996,0.27056553324588845
4class,random_forest,loso,4,4,,400,80,0.25,0.25,0.13421955403087477,0.25,0.16731898238747553
4class,random_forest,loso,5,5,,400,80,0.3125,0.3125,0.316644385026738,0.3125,0.2924722101133391
4class,random_forest,loso,6,6,,400,80,0.275,0.275,0.191025641025641,0.275,0.20739245761734518
6class,lda,loso,1,1,,600,120,0.15833333333333333,0.15833333333333333,0.14759120022277916,0.15833333333333333,0.12541030897806457
6class,lda,loso,2,2,,600,120,0.225,0.225,0.28932178932178937,0.225,0.14586165717592806
6class,lda,loso,3,3,,600,120,0.25833333333333336,0.2583333333333333,0.2306592039800995,0.2583333333333333,0.21071055381400208
6class,lda,loso,4,4,,600,120,0.15833333333333333,0.15833333333333333,0.08154943934760449,0.15833333333333333,0.06956867421983702
6class,lda,loso,5,5,,600,120,0.25833333333333336,0.25833333333333336,0.2536680165712424,0.25833333333333336,0.23213192961422702
6class,lda,loso,6,6,,600,120,0.175,0.17500000000000002,0.2014657481821661,0.17500000000000002,0.1374317891559271
6class,svm,loso,1,1,,600,120,0.15833333333333333,0.15833333333333335,0.05780476833108412,0.15833333333333335,0.08465608465608465
6class,svm,loso,2,2,,600,120,0.13333333333333333,0.13333333333333333,0.06678321678321679,0.13333333333333333,0.08166688564796566
6class,svm,loso,3,3,,600,120,0.21666666666666667,0.21666666666666667,0.1416125541125541,0.21666666666666667,0.15378569587930754
6class,svm,loso,4,4,,600,120,0.16666666666666666,0.16666666666666666,0.1321937321937322,0.16666666666666666,0.08537549407114625
6class,svm,loso,5,5,,600,120,0.275,0.27499999999999997,0.28445171076750025,0.27499999999999997,0.24614965407268743
6class,svm,loso,6,6,,600,120,0.2,0.20000000000000004,0.17585894405043342,0.20000000000000004,0.1515380813502275
6class,logistic_regression,loso,1,1,,600,120,0.23333333333333334,0.2333333333333333,0.26127946127946133,0.2333333333333333,0.1879238682082621
6class,logistic_regression,loso,2,2,,600,120,0.175,0.17500000000000002,0.11820987654320987,0.17500000000000002,0.07730525362318841
6class,logistic_regression,loso,3,3,,600,120,0.23333333333333334,0.23333333333333336,0.1707264957264957,0.23333333333333336,0.1770944692280899
6class,logistic_regression,loso,4,4,,600,120,0.225,0.225,0.21561574404054804,0.225,0.1802321900513115
6class,logistic_regression,loso,5,5,,600,120,0.21666666666666667,0.21666666666666667,0.18472222222222223,0.21666666666666667,0.18871143579990166
6class,logistic_regression,loso,6,6,,600,120,0.19166666666666668,0.19166666666666665,0.22837140276164666,0.19166666666666665,0.13939685824232792
6class,knn,loso,1,1,,600,120,0.20833333333333334,0.20833333333333334,0.1515096618357488,0.20833333333333334,0.1403922294933531
6class,knn,loso,2,2,,600,120,0.19166666666666668,0.19166666666666668,0.21219255337306128,0.19166666666666668,0.17411102694209746
6class,knn,loso,3,3,,600,120,0.14166666666666666,0.1416666666666667,0.14314543481210149,0.1416666666666667,0.13783476926550506
6class,knn,loso,4,4,,600,120,0.16666666666666666,0.16666666666666666,0.12501341646663935,0.16666666666666666,0.1417389799742741
6class,knn,loso,5,5,,600,120,0.23333333333333334,0.2333333333333333,0.20519978891297264,0.2333333333333333,0.20143580811275308
6class,knn,loso,6,6,,600,120,0.175,0.17499999999999996,0.09232671818288257,0.17499999999999996,0.10826001955034215
6class,random_forest,loso,1,1,,600,120,0.16666666666666666,0.16666666666666666,0.08308365791138188,0.16666666666666666,0.10528571097676788
6class,random_forest,loso,2,2,,600,120,0.16666666666666666,0.16666666666666666,0.1225991441508683,0.16666666666666666,0.10159430681237534
6class,random_forest,loso,3,3,,600,120,0.24166666666666667,0.2416666666666667,0.27464114832535885,0.2416666666666667,0.23488136883938981
6class,random_forest,loso,4,4,,600,120,0.175,0.17500000000000002,0.15231811199553136,0.17500000000000002,0.10867621025292341
6class,random_forest,loso,5,5,,600,120,0.225,0.225,0.21691595441595438,0.225,0.18539164653715734
6class,random_forest,loso,6,6,,600,120,0.2,0.19999999999999998,0.16404905335628228,0.19999999999999998,0.13915215492885394
