task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.49166666666666664,0.4916666666666667,0.4916294642857143,0.4916666666666667,0.4911012235817575,0.4916666666666667,0.06066758241067097,0.4916666666666667,0.060667582410671016,0.4507020757020757,0.11342061752240296,0.4916666666666667,0.060667582410671016,0.44021582992171227,0.07642773846947182
2class,svm,loso,6,0.5041666666666667,0.5041666666666667,0.5042983021706426,0.5041666666666667,0.5003411536241011,0.5041666666666667,0.044292274219727694,0.5041666666666667,0.044292274219727694,0.5390111680434261,0.11905410053466073,0.5041666666666667,0.044292274219727694,0.4330088211917633,0.06103208012825726
2class,logistic_regression,loso,6,0.5125,0.5125,0.5126484435387534,0.5125,0.5110654524559907,0.5125,0.08260094833999589,0.5125,0.08260094833999589,0.5507827974494641,0.12780507743635822,0.5125,0.08260094833999589,0.4670242423696216,0.09552812638208427
2class,knn,loso,6,0.42916666666666664,0.42916666666666664,0.4253895106429669,0.42916666666666664,0.42184944875243974,0.4291666666666667,0.03930825471690251,0.4291666666666667,0.03930825471690251,0.42251275028970275,0.04153809425496904,0.4291666666666667,0.03930825471690251,0.415341889579076,0.03699757519339705
2class,random_forest,loso,6,0.475,0.475,0.4730861244019139,0.475,0.4654977375565611,0.47500000000000003,0.025,0.47500000000000003,0.025000000000000012,0.4623127293616527,0.0409110084283464,0.47500000000000003,0.025000000000000012,0.434803253773331,0.03717063886414283
4class,lda,loso,6,0.3,0.3,0.2982751594433237,0.3,0.2870433195049367,0.3,0.03461093276215864,0.3,0.034610932762158646,0.30059751698105314,0.09054219932683591,0.3,0.034610932762158646,0.23673172237512885,0.05061107201816602
4class,svm,loso,6,0.26666666666666666,0.26666666666666666,0.2791192350033963,0.26666666666666666,0.2513946439908853,0.26666666666666666,0.031180478223116183,0.26666666666666666,0.0311804782231162,0.27463303645644904,0.1274525044297753,0.26666666666666666,0.0311804782231162,0.1942212986720714,0.05546346876270345
4class,logistic_regression,loso,6,0.25625,0.25625,0.24198442991870017,0.25625,0.24274073428851206,0.25625,0.021347814095749172,0.25625,0.021347814095749162,0.22864707153262845,0.04109312052573476,0.25625,0.021347814095749162,0.2017251465241571,0.03713500209866584
4class,knn,loso,6,0.25833333333333336,0.2583333333333333,0.2617199975675073,0.2583333333333333,0.25488332116982654,0.25833333333333336,0.030333791205335484,0.2583333333333333,0.030333791205335484,0.2752998875576181,0.049354679382771015,0.2583333333333333,0.030333791205335484,0.249773360777603,0.030105707662890627
4class,random_forest,loso,6,0.2625,0.26249999999999996,0.25665587940577084,0.26249999999999996,0.24842229552765527,0.2625,0.020412414523193152,0.2625,0.020412414523193145,0.2607523847451431,0.06990406678896591,0.2625,0.020412414523193145,0.22062971152263008,0.031793750291933515
6class,lda,loso,6,0.20277777777777778,0.20277777777777775,0.20136171776371867,0.20277777777777775,0.2000296187458048,0.20277777777777775,0.05393468844152111,0.20277777777777775,0.053934688441521106,0.21136880212544243,0.08896955619477652,0.20277777777777775,0.053934688441521106,0.1739543040334471,0.06603184109759863
6class,svm,loso,6,0.16527777777777777,0.1652777777777778,0.16784271486239014,0.1652777777777778,0.1518089755533538,0.16527777777777777,0.016953549466296805,0.16527777777777777,0.016953549466296815,0.1755994632283321,0.07108778347574361,0.16527777777777777,0.016953549466296815,0.10956643415002454,0.03350246300695059
6class,logistic_regression,loso,6,0.16527777777777777,0.16527777777777777,0.16044672556462944,0.16527777777777777,0.1600224363801316,0.16527777777777777,0.02739317072682781,0.16527777777777777,0.0273931707268278,0.1680404258867881,0.06887667419565215,0.16527777777777777,0.0273931707268278,0.1350594194677379,0.03971465446840928
6class,knn,loso,6,0.15,0.15,0.1557620666295315,0.15,0.14909665715503653,0.15,0.026352313834736494,0.15,0.02635231383473649,0.15504393079965986,0.040232125199040306,0.15,0.02635231383473649,0.13672717840608514,0.03295820466460037
6class,random_forest,loso,6,0.16944444444444445,0.16944444444444443,0.18306393318490435,0.16944444444444443,0.16863254852587903,0.16944444444444443,0.03957724124659724,0.16944444444444443,0.03957724124659723,0.18813869933269614,0.07503421000109516,0.16944444444444443,0.03957724124659723,0.13522170772663325,0.042085103596379785
