task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.5041666666666667,0.5041666666666667,0.5047804955780415,0.5041666666666667,0.48772219332388655,0.5041666666666667,0.05667279378639768,0.5041666666666667,0.056672793786397675,0.43295014581092683,0.15242314746576036,0.5041666666666667,0.056672793786397675,0.4356932116143115,0.09675948127279593
2class,svm,loso,6,0.4791666666666667,0.4791666666666667,0.4774622492675231,0.4791666666666667,0.4691299039125126,0.4791666666666667,0.03930825471690253,0.4791666666666667,0.03930825471690253,0.39565639039323247,0.12440356833378076,0.4791666666666667,0.03930825471690253,0.3825850539674887,0.07004027774471969
2class,logistic_regression,loso,6,0.49166666666666664,0.49166666666666664,0.49142857142857144,0.49166666666666664,0.4881118881118881,0.4916666666666667,0.042491829279939886,0.4916666666666667,0.042491829279939886,0.407193741930584,0.1298682113946461,0.4916666666666667,0.042491829279939886,0.42470471459106335,0.09258870064837707
2class,knn,loso,6,0.4375,0.4375,0.4365079365079365,0.4375,0.43529411764705883,0.43749999999999994,0.0838525491562421,0.43749999999999994,0.08385254915624211,0.4282817327299501,0.08854950120306591,0.43749999999999994,0.08385254915624211,0.4174239367634062,0.08401761557870777
2class,random_forest,loso,6,0.48333333333333334,0.4833333333333333,0.4822222222222222,0.4833333333333333,0.47513227513227513,0.48333333333333334,0.03118047822311619,0.48333333333333334,0.031180478223116186,0.44394961958488066,0.10476681656847825,0.48333333333333334,0.031180478223116186,0.41119313200123586,0.04564863904822107
4class,lda,loso,6,0.29791666666666666,0.29791666666666666,0.29670018196599013,0.29791666666666666,0.2929499672444661,0.29791666666666666,0.05420671596357369,0.29791666666666666,0.05420671596357368,0.2603077827978726,0.07166936623865411,0.29791666666666666,0.05420671596357368,0.2535401468927881,0.06119003865121678
4class,svm,loso,6,0.2916666666666667,0.2916666666666667,0.2957060859604562,0.2916666666666667,0.27659285965972014,0.2916666666666667,0.030333791205335497,0.2916666666666667,0.030333791205335497,0.36104128981553324,0.06179672807149535,0.2916666666666667,0.030333791205335497,0.2280216299136867,0.04835438007945013
4class,logistic_regression,loso,6,0.27708333333333335,0.2770833333333333,0.28095702464514344,0.2770833333333333,0.2759087382456805,0.2770833333333333,0.030970976556913547,0.27708333333333335,0.030970976556913544,0.2300607085643803,0.03521202650341066,0.27708333333333335,0.030970976556913544,0.22645893027097252,0.020989860307863234
4class,knn,loso,6,0.24166666666666667,0.24166666666666667,0.24435564080704747,0.24166666666666667,0.23985678601035948,0.24166666666666667,0.02124591463996994,0.24166666666666667,0.02124591463996994,0.2499284452091636,0.022524812721010038,0.24166666666666667,0.02124591463996994,0.22819200962889238,0.025413694848514988
4class,random_forest,loso,6,0.2708333333333333,0.2708333333333333,0.2672706779881424,0.2708333333333333,0.25473064494453196,0.2708333333333333,0.024650332429581735,0.2708333333333333,0.02465033242958174,0.25478083342837937,0.04909839406900268,0.2708333333333333,0.02465033242958174,0.20818935323616627,0.03424998163700499
6class,lda,loso,6,0.21805555555555556,0.21805555555555556,0.21693763212015707,0.21805555555555556,0.2160895545204191,0.21805555555555556,0.06639121334842844,0.21805555555555556,0.06639121334842846,0.2004115333013725,0.0932082048236655,0.21805555555555556,0.06639121334842846,0.18764970529905237,0.0681009877905188
6class,svm,loso,6,0.1875,0.1875,0.1908005438614686,0.1875,0.17727791577559893,0.1875,0.01577474540500077,0.1875,0.015774745405000748,0.19301488411845202,0.06659508307767956,0.1875,0.015774745405000748,0.14191424748408252,0.036707920448067616
6class,logistic_regression,loso,6,0.21805555555555556,0.21805555555555553,0.22164568038979196,0.21805555555555553,0.2185209885372474,0.21805555555555556,0.03581610266174342,0.21805555555555556,0.03581610266174339,0.19860574736471123,0.05388887378718118,0.21805555555555556,0.03581610266174339,0.19065413684500332,0.04760574857724856
6class,knn,loso,6,0.16805555555555557,0.16805555555555554,0.16903393541324574,0.16805555555555554,0.16506782473617113,0.16805555555555554,0.03133476159077355,0.16805555555555554,0.03133476159077355,0.1533423461162128,0.031300727490964464,0.16805555555555554,0.03133476159077355,0.14635792844862433,0.037459781320749105
6class,random_forest,loso,6,0.19027777777777777,0.1902777777777778,0.20038694104586316,0.1902777777777778,0.18179863965678542,0.19027777777777777,0.02696734422076056,0.1902777777777778,0.026967344220760543,0.207937259495976,0.05653053024372564,0.1902777777777778,0.026967344220760543,0.15192666776850286,0.03235182650018114
