task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,within_subject_5fold,30,0.5541666666666667,0.5541666666666667,0.5542608695652174,0.5541666666666667,0.5539730785931394,0.5541666666666667,0.16981403226929023,0.5541666666666667,0.16981403226929023,0.5521428571428572,0.20007495760872104,0.5541666666666667,0.16981403226929023,0.5362073112073112,0.181493683685673
2class,svm,within_subject_5fold,30,0.5208333333333334,0.5208333333333334,0.5209044665876943,0.5208333333333334,0.5204253618529653,0.5208333333333334,0.14463795798091483,0.5208333333333334,0.14463795798091483,0.5273015873015873,0.17572948415077994,0.5208333333333334,0.14463795798091483,0.5008994708994708,0.1502360790826656
2class,logistic_regression,within_subject_5fold,30,0.5625,0.5625,0.5628535512256443,0.5625,0.5618838992332968,0.5625,0.17603858478564674,0.5625,0.17603858478564674,0.5565873015873015,0.2015460681489316,0.5625,0.17603858478564674,0.5453078403078403,0.1891688132518737
2class,knn,within_subject_5fold,30,0.5541666666666667,0.5541666666666667,0.5570550800965548,0.5541666666666667,0.5484517592446062,0.5541666666666667,0.1467826246150711,0.5541666666666667,0.1467826246150711,0.5724603174603173,0.1887417894609969,0.5541666666666667,0.1467826246150711,0.5294011544011544,0.1554720281781583
2class,random_forest,within_subject_5fold,30,0.5458333333333333,0.5458333333333334,0.5459130434782609,0.5458333333333334,0.545636126791142,0.5458333333333333,0.16919950420205795,0.5458333333333333,0.16919950420205795,0.5501587301587301,0.21563940440857757,0.5458333333333333,0.16919950420205795,0.5243217893217893,0.17986287453674382
4class,lda,within_subject_5fold,30,0.3229166666666667,0.32291666666666663,0.32416700903486306,0.32291666666666663,0.3234058489735841,0.3229166666666667,0.13018749833306661,0.3229166666666667,0.13018749833306661,0.3277876984126984,0.14891243432307943,0.3229166666666667,0.13018749833306661,0.30781084656084656,0.13146984779183524
4class,svm,within_subject_5fold,30,0.3229166666666667,0.3229166666666667,0.3259585189086836,0.3229166666666667,0.32399320083473376,0.3229166666666667,0.09558391455795384,0.3229166666666667,0.09558391455795384,0.34251412938912934,0.14800762047263655,0.3229166666666667,0.09558391455795384,0.3076540126540126,0.10685177989546889
4class,logistic_regression,within_subject_5fold,30,0.32708333333333334,0.32708333333333334,0.3281176570429233,0.32708333333333334,0.3274784940493318,0.32708333333333334,0.12041955013848689,0.32708333333333334,0.12041955013848689,0.31280753968253966,0.13387486761305856,0.32708333333333334,0.12041955013848689,0.3045713083213083,0.1168387623091049
4class,knn,within_subject_5fold,30,0.33125,0.33125,0.32727043110107623,0.33125,0.3264981221098908,0.33125,0.0840851502942107,0.33125,0.0840851502942107,0.308546176046176,0.11091522230180724,0.33125,0.0840851502942107,0.3056980519480519,0.08385633203528801
4class,random_forest,within_subject_5fold,30,0.34375,0.34375,0.3418582054462874,0.34375,0.34206075124915447,0.34375,0.12369106340664497,0.34375,0.12369106340664497,0.33811688311688315,0.15615323262422204,0.34375,0.12369106340664497,0.3213587801087801,0.12883710800538678
6class,lda,within_subject_5fold,30,0.2722222222222222,0.2722222222222222,0.2756276056413419,0.2722222222222222,0.273171442273912,0.27222222222222225,0.09546022376355325,0.27222222222222225,0.09546022376355325,0.26932980599647266,0.11836918794376847,0.27222222222222225,0.09546022376355325,0.25375445542112207,0.09543265682930989
6class,svm,within_subject_5fold,30,0.24722222222222223,0.24722222222222223,0.24913178736243732,0.24722222222222223,0.24776649708560594,0.24722222222222223,0.0997295726167569,0.24722222222222223,0.0997295726167569,0.2532675966009299,0.10800359186077949,0.24722222222222223,0.0997295726167569,0.2339495381162048,0.09664172006134925
6class,logistic_regression,within_subject_5fold,30,0.25277777777777777,0.25277777777777777,0.256349416436871,0.25277777777777777,0.254003091893525,0.2527777777777778,0.11683189358229495,0.2527777777777778,0.11683189358229495,0.24686968895302225,0.11690214301384172,0.2527777777777778,0.11683189358229495,0.23870700287366953,0.11050562327465847
6class,knn,within_subject_5fold,30,0.23472222222222222,0.2347222222222222,0.23463221871372317,0.2347222222222222,0.2341033116740655,0.23472222222222222,0.08705796635674899,0.23472222222222222,0.08705796635674899,0.2399717412217412,0.09797040337432052,0.23472222222222222,0.08705796635674899,0.2223088023088023,0.08192048512791503
6class,random_forest,within_subject_5fold,30,0.2708333333333333,0.2708333333333333,0.26613745205248013,0.2708333333333333,0.26729803250509604,0.27083333333333337,0.12943520472507558,0.27083333333333337,0.12943520472507558,0.27654140612473943,0.14940695371867438,0.27083333333333337,0.12943520472507558,0.25724155474155475,0.12898742460347296
