task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.4625,0.4625,0.45856035607397744,0.4625,0.44941402429265,0.46249999999999997,0.05907269532815761,0.46249999999999997,0.059072695328157614,0.42815677747235475,0.11510200592859728,0.46249999999999997,0.059072695328157614,0.42903813933720425,0.09140676392558507
2class,svm,loso,6,0.48333333333333334,0.4833333333333333,0.48168498168498164,0.4833333333333333,0.4714407502131287,0.48333333333333334,0.04249182927993989,0.48333333333333334,0.042491829279939886,0.4499296608072183,0.0718261466382082,0.48333333333333334,0.042491829279939886,0.41664638394225756,0.07191669305852208
2class,logistic_regression,loso,6,0.49166666666666664,0.49166666666666664,0.4905033238366572,0.49166666666666664,0.47560713518160325,0.4916666666666667,0.05137011669140815,0.4916666666666667,0.05137011669140815,0.4702860091404983,0.0837084888298991,0.4916666666666667,0.05137011669140815,0.4550918909455495,0.08372103174770475
2class,knn,loso,6,0.475,0.475,0.47413049726933026,0.475,0.47055115904475103,0.47500000000000003,0.04564354645876386,0.47500000000000003,0.04564354645876385,0.4682617135336209,0.05575395536476138,0.47500000000000003,0.04564354645876385,0.44676220323495325,0.04954164284640417
2class,random_forest,loso,6,0.48333333333333334,0.4833333333333333,0.48237367802585196,0.4833333333333333,0.4762038862292312,0.4833333333333334,0.018633899812498248,0.4833333333333334,0.018633899812498245,0.4338324338324338,0.09141874641459505,0.4833333333333334,0.018633899812498245,0.4176593250460559,0.057524757767822225
4class,lda,loso,6,0.25625,0.25625,0.2599051842238085,0.25625,0.2502809064985298,0.25625,0.01730546638107933,0.25625,0.01730546638107932,0.2633773732748191,0.09607000341547382,0.25625,0.01730546638107932,0.21990357522397805,0.028364273987304085
4class,svm,loso,6,0.23333333333333334,0.2333333333333333,0.24041416093230306,0.2333333333333333,0.2247262767195895,0.2333333333333333,0.046022337571613586,0.23333333333333336,0.0460223375716136,0.19840588921960967,0.08279771429791499,0.23333333333333336,0.0460223375716136,0.17335351087743966,0.06931229371764397
4class,logistic_regression,loso,6,0.26666666666666666,0.26666666666666666,0.2734157452907453,0.26666666666666666,0.26436621590310116,0.26666666666666666,0.03584302194601095,0.26666666666666666,0.035843021946010946,0.2919330550769104,0.11465769527886228,0.26666666666666666,0.035843021946010946,0.2355125013704996,0.04194517040668456
4class,knn,loso,6,0.2791666666666667,0.2791666666666667,0.2809859715135723,0.2791666666666667,0.2750148136330295,0.2791666666666667,0.03200477394945254,0.2791666666666667,0.032004773949452524,0.3156572084486368,0.03414612366349217,0.2791666666666667,0.032004773949452524,0.26055338320059873,0.024257045849870176
4class,random_forest,loso,6,0.2791666666666667,0.2791666666666667,0.3035019915678896,0.2791666666666667,0.2693963969381394,0.27916666666666673,0.05237418787490224,0.27916666666666673,0.05237418787490223,0.35144058594468897,0.13533191473319459,0.27916666666666673,0.05237418787490223,0.22715325087173124,0.07333270745112447
6class,lda,loso,6,0.1875,0.1875,0.18961038460219212,0.1875,0.18318218316028537,0.18749999999999997,0.03687755013153266,0.1875,0.03687755013153264,0.16790588060390574,0.0704267683341689,0.1875,0.03687755013153264,0.14846323549301332,0.05668224213587682
6class,svm,loso,6,0.18888888888888888,0.18888888888888888,0.19987835293624343,0.18888888888888888,0.1865982729249981,0.18888888888888888,0.049690399499995326,0.18888888888888888,0.049690399499995326,0.18721059603812149,0.07603753894118952,0.18888888888888888,0.049690399499995326,0.14402036822450304,0.06563590912993017
6class,logistic_regression,loso,6,0.19583333333333333,0.19583333333333333,0.2014040197817103,0.19583333333333333,0.1932616018621922,0.19583333333333333,0.047079031268550814,0.19583333333333333,0.047079031268550814,0.23429158038382325,0.06569378672230419,0.19583333333333333,0.047079031268550814,0.1629865964350449,0.0606144055126473
6class,knn,loso,6,0.17916666666666667,0.17916666666666667,0.17980833916559744,0.17916666666666667,0.1770787826525927,0.17916666666666667,0.038112285372256235,0.17916666666666667,0.03811228537225623,0.16917216753519657,0.03026423914976337,0.17916666666666667,0.03811228537225623,0.15755745722784878,0.034507377176022674
6class,random_forest,loso,6,0.18333333333333332,0.18333333333333335,0.1887243761700783,0.18333333333333335,0.17981445709659552,0.18333333333333335,0.04330127018922193,0.18333333333333335,0.043301270189221926,0.17335776957320018,0.049887899532782845,0.18333333333333335,0.043301270189221926,0.14706510878758558,0.05340077411585222
