task,classifier,validation_strategy,fold_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std
2class,lda,loso,6,0.49166666666666664,0.49166666666666664,0.49142857142857144,0.49166666666666664,0.4881118881118881,0.49166666666666664,0.07021791477646966,0.49166666666666664,0.07021791477646966,0.4523564576933452,0.11907272238446859,0.49166666666666664,0.07021791477646966,0.43524055876021034,0.08471787652250068
2class,svm,loso,6,0.5083333333333333,0.5083333333333333,0.5085251491901108,0.5083333333333333,0.5055520636915986,0.5083333333333333,0.03435921354681385,0.5083333333333333,0.03435921354681385,0.4347423044791466,0.13763725278277192,0.5083333333333333,0.03435921354681385,0.42918462069542884,0.09287057224372594
2class,logistic_regression,loso,6,0.5125,0.5125,0.5128949065119277,0.5125,0.5087387812942843,0.5125,0.06884463184107625,0.5125,0.06884463184107628,0.5608575869486685,0.12849283932512356,0.5125,0.06884463184107628,0.44831063391019454,0.08243295075657123
2class,knn,loso,6,0.4875,0.48750000000000004,0.48745732004738346,0.48750000000000004,0.4870636478949106,0.4875,0.10282468899377556,0.4875,0.10282468899377556,0.4824495409572445,0.10880662747685435,0.4875,0.10282468899377556,0.45659593992683184,0.11444418565551791
2class,random_forest,loso,6,0.5041666666666667,0.5041666666666667,0.5041739130434783,0.5041666666666667,0.503951367781155,0.5041666666666667,0.04429227421972773,0.5041666666666667,0.044292274219727715,0.48844246031746036,0.16597761272574177,0.5041666666666667,0.044292274219727715,0.4275331772224427,0.09224274658746472
4class,lda,loso,6,0.24375,0.24374999999999997,0.23591784230018942,0.24374999999999997,0.23257686117731236,0.24375000000000002,0.023662118107501146,0.24375000000000002,0.02366211810750114,0.21400460292309365,0.06477056472070344,0.24375000000000002,0.02366211810750114,0.17144736470717636,0.05213726280346473
4class,svm,loso,6,0.2916666666666667,0.2916666666666667,0.30056377491719344,0.2916666666666667,0.2911294860168025,0.2916666666666667,0.05187458165828639,0.2916666666666667,0.05187458165828638,0.24400129975795729,0.10045008160012661,0.2916666666666667,0.05187458165828638,0.22281540138931577,0.08306276984200094
4class,logistic_regression,loso,6,0.25,0.25,0.2461666240736008,0.25,0.23601160471563637,0.25000000000000006,0.025,0.25000000000000006,0.02500000000000002,0.18058725129377304,0.08840995587743286,0.25000000000000006,0.02500000000000002,0.17058935580455636,0.060850637271708787
4class,knn,loso,6,0.23958333333333334,0.23958333333333331,0.23736648481707284,0.23958333333333331,0.2295834409820039,0.23958333333333337,0.037092695447426785,0.23958333333333337,0.03709269544742677,0.2161614218864225,0.08591765892042226,0.23958333333333337,0.03709269544742677,0.20370045251469895,0.05965172936404047
4class,random_forest,loso,6,0.26875,0.26875000000000004,0.27560936745419995,0.26875000000000004,0.2588706893964405,0.26875,0.023662118107501146,0.26875,0.023662118107501146,0.21897276047217865,0.0655252517725882,0.26875,0.023662118107501146,0.2178931462641028,0.04795976528481312
6class,lda,loso,6,0.20555555555555555,0.20555555555555557,0.2203539829278467,0.20555555555555557,0.19684885597782942,0.20555555555555557,0.043479099562495925,0.20555555555555557,0.04347909956249591,0.20070923293761347,0.06901083586602061,0.20555555555555557,0.04347909956249591,0.1535191521596643,0.0541695724730553
6class,svm,loso,6,0.19166666666666668,0.19166666666666668,0.18859542703322627,0.19166666666666668,0.18824152068469466,0.19166666666666665,0.04614791034954487,0.19166666666666665,0.04614791034954485,0.14311748770642016,0.07558013389335062,0.19166666666666665,0.04614791034954485,0.1338619826129032,0.058898794683168144
6class,logistic_regression,loso,6,0.2125,0.2125,0.21030529855045152,0.2125,0.19652503267111165,0.2125,0.021916296997304865,0.21250000000000002,0.021916296997304862,0.196487533762264,0.04566163352719669,0.21250000000000002,0.021916296997304862,0.1584440125255136,0.03990412530961792
6class,knn,loso,6,0.18611111111111112,0.18611111111111112,0.1735034430438842,0.18611111111111112,0.17165798971081836,0.18611111111111112,0.02952818281315181,0.18611111111111112,0.0295281828131518,0.15489792893056767,0.04236900022273397,0.18611111111111112,0.0295281828131518,0.1506288055563875,0.029651824313137974
6class,random_forest,loso,6,0.19583333333333333,0.1958333333333333,0.19834326649137213,0.1958333333333333,0.1887466901660638,0.19583333333333333,0.02916666666666667,0.19583333333333333,0.029166666666666678,0.16893451169256282,0.06230759677634923,0.19583333333333333,0.029166666666666678,0.1458302330579113,0.04919502651035531
